,zip,year,type,count,efficiency
4586,11208,2011,Noise,2011,5.692292391844845
4587,11208,2011,Street condition related,90,10.365555555555556
4588,11208,2011,Traffic related,945,7.977777777777779
4589,11208,2012,Disturbance,20,6.619999999999999
4590,11208,2012,Miscellaneous,31,7.193548387096774
4591,11208,2012,Noise,1941,5.483256053580641
4592,11208,2012,Street condition related,85,7.872941176470592
4593,11208,2012,Traffic related,1031,6.838312318137739
4594,11208,2013,Disturbance,21,6.385714285714285
4595,11208,2013,Miscellaneous,63,5.742857142857144
4596,11208,2013,Noise,2636,5.8173368740516
4597,11208,2013,Street condition related,104,8.447115384615385
4598,11208,2013,Traffic related,1382,6.86454413892908
4599,11208,2014,Disturbance,19,5.157894736842105
4600,11208,2014,Miscellaneous,207,7.968115942028988
4601,11208,2014,Noise,2954,6.165064319566686
4602,11208,2014,Street condition related,167,9.66826347305389
4603,11208,2014,Traffic related,1964,8.234572301425667
4604,11208,2015,Disturbance,21,4.438095238095238
4605,11208,2015,Miscellaneous,221,7.938009049773753
4606,11208,2015,Noise,3369,6.506559810032656
4607,11208,2015,Street condition related,298,8.412751677852357
4608,11208,2015,Traffic related,2585,8.718336557059974
4609,11208,2016,Disturbance,32,9.46875
4610,11208,2016,Miscellaneous,246,8.317886178861784
4611,11208,2016,Noise,3579,7.202011735121526
4612,11208,2016,Street condition related,346,10.377167630057798
4613,11208,2016,Traffic related,3512,8.956691343963563
4614,11208,2017,Disturbance,52,6.374999999999998
4615,11208,2017,Miscellaneous,167,6.655688622754494
4616,11208,2017,Noise,4231,5.7838808792247685
4617,11208,2017,Street condition related,490,9.480204081632653
4618,11208,2017,Traffic related,4912,8.229010586319244
4619,11208,2018,Disturbance,32,6.996874999999999
4620,11208,2018,Miscellaneous,163,7.989570552147239
4621,11208,2018,Noise,3763,5.942386393834694
4622,11208,2018,Street condition related,446,8.703811659192825
4623,11208,2018,Traffic related,4801,6.969402207873355
4624,11209,2010,0,1,21.6
4625,11209,2010,Disturbance,3,2.6333333333333333
4626,11209,2010,Miscellaneous,8,4.2250000000000005
4627,11209,2010,Noise,255,4.483529411764712
4628,11209,2010,Street condition related,37,6.65945945945946
4629,11209,2010,Traffic related,308,5.301623376623378
4630,11209,2011,Disturbance,19,3.405263157894737
4631,11209,2011,Miscellaneous,26,3.7
4632,11209,2011,Noise,967,4.62605997931748
4633,11209,2011,Street condition related,105,5.594285714285714
4634,11209,2011,Traffic related,1089,5.152249770431596
4635,11209,2012,Disturbance,18,6.0777777777777775
4636,11209,2012,Miscellaneous,29,5.334482758620689
4637,11209,2012,Noise,950,6.00747368421052
4638,11209,2012,Street condition related,111,7.456756756756758
4639,11209,2012,Traffic related,1041,5.960038424591735
4640,11209,2013,Disturbance,9,3.2555555555555555
4641,11209,2013,Miscellaneous,25,5.8279999999999985
4642,11209,2013,Noise,1144,6.640821678321673
4643,11209,2013,Street condition related,88,7.7965909090909085
4644,11209,2013,Traffic related,1212,5.812953795379535
4645,11209,2014,Disturbance,10,9.04
4646,11209,2014,Miscellaneous,118,6.235593220338986
4647,11209,2014,Noise,1880,7.002712765957446
4648,11209,2014,Street condition related,108,7.315740740740743
4649,11209,2014,Traffic related,2263,6.539770216526756
4650,11209,2015,Disturbance,13,3.2384615384615385
4651,11209,2015,Miscellaneous,136,3.7294117647058838
4652,11209,2015,Noise,1910,5.912722513089015
4653,11209,2015,Street condition related,132,5.992424242424242
4654,11209,2015,Traffic related,3069,5.645063538611927
4655,11209,2016,Disturbance,10,2.18
4656,11209,2016,Miscellaneous,175,6.761142857142858
4657,11209,2016,Noise,2103,7.750404184498356
4658,11209,2016,Street condition related,163,8.312883435582823
4659,11209,2016,Traffic related,4301,7.3065101139269855
4660,11209,2017,Disturbance,32,5.065625
4661,11209,2017,Miscellaneous,136,6.809558823529412
4662,11209,2017,Noise,2413,6.419767923746409
4663,11209,2017,Street condition related,298,9.613422818791943
4664,11209,2017,Traffic related,4846,7.644036318613246
4665,11209,2018,Disturbance,11,3.0090909090909084
4666,11209,2018,Miscellaneous,106,7.196226415094338
4667,11209,2018,Noise,1964,7.019755600814688
4668,11209,2018,Street condition related,250,8.479199999999999
4669,11209,2018,Traffic related,3872,7.154261363636311
4670,11210,2010,0,1,0.7
4671,11210,2010,Disturbance,2,8.8
4672,11210,2010,Noise,218,4.4110091743119275
4673,11210,2010,Street condition related,19,6.021052631578948
4674,11210,2010,Traffic related,308,6.111688311688313
4675,11210,2011,Disturbance,8,3.4875000000000003
4676,11210,2011,Miscellaneous,20,5.7700000000000005
4677,11210,2011,Noise,1078,5.611688311688315
4678,11210,2011,Street condition related,137,8.186861313868613
4679,11210,2011,Traffic related,1021,7.108325171400584
4680,11210,2012,Disturbance,11,7.981818181818183
4681,11210,2012,Miscellaneous,31,6.77741935483871
4682,11210,2012,Noise,1271,7.640833988985058
4683,11210,2012,Street condition related,76,9.55921052631579
4684,11210,2012,Traffic related,888,8.576576576576583
4685,11210,2013,Disturbance,3,2.0
4686,11210,2013,Miscellaneous,20,4.725
4687,11210,2013,Noise,1169,7.320786997433697
4688,11210,2013,Street condition related,132,9.435606060606059
4689,11210,2013,Traffic related,1075,7.735162790697673
4690,11210,2014,Disturbance,4,9.674999999999999
4691,11210,2014,Miscellaneous,60,7.324999999999998
4692,11210,2014,Noise,1772,7.253668171557567
4693,11210,2014,Street condition related,157,8.235668789808917
4694,11210,2014,Traffic related,1510,7.203178807947018
4695,11210,2015,Disturbance,8,7.275
4696,11210,2015,Miscellaneous,65,8.181538461538462
4697,11210,2015,Noise,1580,8.166962025316462
4698,11210,2015,Street condition related,178,10.278089887640453
4699,11210,2015,Traffic related,1997,9.18072108162245
4700,11210,2016,Disturbance,9,7.866666666666666
4701,11210,2016,Miscellaneous,83,6.948192771084338
4702,11210,2016,Noise,1644,7.930717761557181
4703,11210,2016,Street condition related,253,10.053359683794465
4704,11210,2016,Traffic related,2642,9.156358819076436
4705,11210,2017,Disturbance,16,7.4750000000000005
4706,11210,2017,Miscellaneous,58,9.879310344827585
4707,11210,2017,Noise,1587,8.7588531821046
4708,11210,2017,Street condition related,226,9.870353982300891
4709,11210,2017,Traffic related,2868,9.151638772663864
4710,11210,2018,Disturbance,8,4.9624999999999995
4711,11210,2018,Miscellaneous,50,9.345999999999998
4712,11210,2018,Noise,1729,8.548930017351074
4713,11210,2018,Street condition related,222,9.432882882882883
4714,11210,2018,Traffic related,2884,8.480825242718462
4715,11211,2010,0,1,2.0
4716,11211,2010,Disturbance,11,3.8272727272727276
4717,11211,2010,Miscellaneous,15,6.42
4718,11211,2010,Noise,669,5.03841554559043
4719,11211,2010,Street condition related,62,8.559677419354843
4720,11211,2010,Traffic related,223,5.9152466367713
4721,11211,2011,Disturbance,75,4.257333333333334
4722,11211,2011,Miscellaneous,70,5.408571428571429
4723,11211,2011,Noise,2726,5.9275862068965495
4724,11211,2011,Street condition related,284,8.701760563380278
4725,11211,2011,Traffic related,846,6.651536643026013
4726,11211,2012,Disturbance,68,4.254411764705883
4727,11211,2012,Miscellaneous,64,6.5718749999999995
4728,11211,2012,Noise,2720,5.513860294117652
4729,11211,2012,Street condition related,203,8.38275862068965
4730,11211,2012,Traffic related,572,6.627797202797201
4731,11211,2013,Disturbance,18,3.5944444444444437
4732,11211,2013,Miscellaneous,54,5.396296296296297
4733,11211,2013,Noise,2775,5.582774774774784
4734,11211,2013,Street condition related,102,7.495098039215687
4735,11211,2013,Traffic related,615,7.1557723577235794
4736,11211,2014,Disturbance,21,5.133333333333333
4737,11211,2014,Miscellaneous,124,7.4459677419354815
4738,11211,2014,Noise,3995,6.2523654568210265
4739,11211,2014,Street condition related,98,8.207142857142852
4740,11211,2014,Traffic related,926,6.441036717062637
4741,11211,2015,Disturbance,13,7.33076923076923
4742,11211,2015,Miscellaneous,153,7.6941176470588255
4743,11211,2015,Noise,5081,7.071108049596576
4744,11211,2015,Street condition related,145,8.751034482758621
4745,11211,2015,Traffic related,1244,7.499598070739544
4746,11211,2016,Disturbance,20,6.820000000000002
4747,11211,2016,Miscellaneous,170,6.455882352941177
4748,11211,2016,Noise,5006,6.741669996004799
4749,11211,2016,Street condition related,179,8.189944134078207
4750,11211,2016,Traffic related,1452,7.075482093663909
4751,11211,2017,Disturbance,27,5.988888888888888
4752,11211,2017,Miscellaneous,133,5.7248120300751895
4753,11211,2017,Noise,5435,6.094811407543685
4754,11211,2017,Street condition related,183,7.490163934426227
4755,11211,2017,Traffic related,1779,6.502473299606529
4756,11211,2018,Disturbance,31,4.8419354838709685
4757,11211,2018,Miscellaneous,126,5.207142857142855
4758,11211,2018,Noise,5039,5.608156380234157
4759,11211,2018,Street condition related,179,7.08882681564246
4760,11211,2018,Traffic related,1636,6.04144254278729
4761,11212,2010,0,1,0.2
4762,11212,2010,Disturbance,1,23.9
4763,11212,2010,Miscellaneous,5,9.02
4764,11212,2010,Noise,520,4.919807692307699
4765,11212,2010,Street condition related,15,8.246666666666666
4766,11212,2010,Traffic related,173,6.48439306358382
4767,11212,2011,Disturbance,15,5.253333333333332
4768,11212,2011,Miscellaneous,14,7.6000000000000005
4769,11212,2011,Noise,2408,5.684426910299013
4770,11212,2011,Street condition related,45,7.2222222222222205
4771,11212,2011,Traffic related,626,6.665814696485622
4772,11212,2012,Disturbance,6,3.5333333333333328
4773,11212,2012,Miscellaneous,19,9.042105263157893
4774,11212,2012,Noise,2517,7.086730234406039
4775,11212,2012,Street condition related,52,10.175
4776,11212,2012,Traffic related,587,8.77495741056218
4777,11212,2013,Disturbance,7,9.942857142857145
4778,11212,2013,Miscellaneous,21,4.809523809523809
4779,11212,2013,Noise,2490,6.74433734939759
4780,11212,2013,Street condition related,83,9.275903614457832
4781,11212,2013,Traffic related,700,6.426142857142849
4782,11212,2014,Disturbance,8,4.5875
4783,11212,2014,Miscellaneous,121,5.652892561983468
4784,11212,2014,Noise,2428,6.058072487644139
4785,11212,2014,Street condition related,70,8.18
4786,11212,2014,Traffic related,850,6.223529411764708
4787,11212,2015,Disturbance,13,9.007692307692306
4788,11212,2015,Miscellaneous,199,5.9839195979899475
4789,11212,2015,Noise,2740,5.681313868613136
4790,11212,2015,Street condition related,84,7.0773809523809526
4791,11212,2015,Traffic related,1204,5.99393687707641
4792,11212,2016,Disturbance,15,2.993333333333333
4793,11212,2016,Miscellaneous,137,6.96131386861314
4794,11212,2016,Noise,3222,6.555338299193069
4795,11212,2016,Street condition related,129,8.531007751937983
4796,11212,2016,Traffic related,1710,7.384912280701748
4797,11212,2017,Disturbance,42,7.892857142857141
4798,11212,2017,Miscellaneous,144,6.461111111111112
4799,11212,2017,Noise,2961,6.269976359338062
4800,11212,2017,Street condition related,158,7.873417721518986
4801,11212,2017,Traffic related,2258,7.380558015943322
4802,11212,2018,Disturbance,33,7.7636363636363654
4803,11212,2018,Miscellaneous,152,8.480263157894738
4804,11212,2018,Noise,2847,5.923603793466803
4805,11212,2018,Street condition related,152,7.533552631578947
4806,11212,2018,Traffic related,2117,7.734624468587633
4807,11213,2010,Miscellaneous,1,1.3
4808,11213,2010,Noise,397,5.032745591939546
4809,11213,2010,Street condition related,19,7.094736842105264
4810,11213,2010,Traffic related,125,5.512800000000001
4811,11213,2011,Disturbance,11,4.427272727272728
4812,11213,2011,Miscellaneous,24,5.104166666666666
4813,11213,2011,Noise,1735,5.796887608069149
4814,11213,2011,Street condition related,47,6.512765957446811
4815,11213,2011,Traffic related,491,7.22219959266803
4816,11213,2012,Disturbance,2,1.2999999999999998
4817,11213,2012,Miscellaneous,27,5.159259259259259
4818,11213,2012,Noise,1891,6.496668429402431
4819,11213,2012,Street condition related,30,7.583333333333332
4820,11213,2012,Traffic related,477,6.920125786163523
4821,11213,2013,Disturbance,7,8.842857142857143
4822,11213,2013,Miscellaneous,21,10.452380952380953
4823,11213,2013,Noise,2324,7.093932874354556
4824,11213,2013,Street condition related,55,7.0963636363636375
4825,11213,2013,Traffic related,634,7.031703470031539
4826,11213,2014,Disturbance,6,5.016666666666667
4827,11213,2014,Miscellaneous,124,6.807258064516133
4828,11213,2014,Noise,3457,6.9266415967601915
4829,11213,2014,Street condition related,55,8.25818181818182
4830,11213,2014,Traffic related,955,7.3963350785340385
4831,11213,2015,Disturbance,12,6.766666666666667
4832,11213,2015,Miscellaneous,133,9.405263157894737
4833,11213,2015,Noise,3889,7.325147852918477
4834,11213,2015,Street condition related,97,8.138144329896907
4835,11213,2015,Traffic related,1249,7.942113690952766
4836,11213,2016,Disturbance,17,5.658823529411764
4837,11213,2016,Miscellaneous,117,7.297435897435897
4838,11213,2016,Noise,3709,7.024265300620103
4839,11213,2016,Street condition related,127,9.481889763779531
4840,11213,2016,Traffic related,1460,7.746643835616422
4841,11213,2017,Disturbance,23,6.804347826086954
4842,11213,2017,Miscellaneous,106,6.744339622641509
4843,11213,2017,Noise,4501,6.917684958898027
4844,11213,2017,Street condition related,160,9.058124999999995
4845,11213,2017,Traffic related,1645,6.919270516717327
4846,11213,2018,Disturbance,15,9.719999999999999
4847,11213,2018,Miscellaneous,108,9.106481481481481
4848,11213,2018,Noise,3571,8.153934472136648
4849,11213,2018,Street condition related,143,11.127972027972026
4850,11213,2018,Traffic related,1671,7.2483542788749125
4851,11214,2010,Disturbance,2,10.3
4852,11214,2010,Miscellaneous,6,3.766666666666667
4853,11214,2010,Noise,240,5.008749999999998
4854,11214,2010,Street condition related,40,8.39
4855,11214,2010,Traffic related,422,5.9985781990521385
4856,11214,2011,Disturbance,12,4.883333333333334
4857,11214,2011,Miscellaneous,32,6.2093750000000005
4858,11214,2011,Noise,688,6.04665697674418
4859,11214,2011,Street condition related,95,7.469473684210523
4860,11214,2011,Traffic related,1400,6.595499999999997
4861,11214,2012,Disturbance,8,2.3125
4862,11214,2012,Miscellaneous,31,8.022580645161291
4863,11214,2012,Noise,780,6.459871794871794
4864,11214,2012,Street condition related,82,7.975609756097563
4865,11214,2012,Traffic related,1357,6.95666912306559
4866,11214,2013,Disturbance,12,4.933333333333334
4867,11214,2013,Miscellaneous,36,4.199999999999999
4868,11214,2013,Noise,813,5.666789667896674
4869,11214,2013,Street condition related,107,7.519626168224295
4870,11214,2013,Traffic related,1578,5.99556400506971
4871,11214,2014,Disturbance,17,4.552941176470589
4872,11214,2014,Miscellaneous,148,6.364189189189192
4873,11214,2014,Noise,1040,6.2052884615384665
4874,11214,2014,Street condition related,130,6.877692307692309
4875,11214,2014,Traffic related,2335,6.613319057815853
4876,11214,2015,Disturbance,2,1.45
4877,11214,2015,Miscellaneous,139,5.935971223021585
4878,11214,2015,Noise,1300,6.459923076923077
4879,11214,2015,Street condition related,146,8.33972602739726
4880,11214,2015,Traffic related,2924,6.491963064295497
4881,11214,2016,Disturbance,11,2.490909090909091
4882,11214,2016,Miscellaneous,151,5.789403973509934
4883,11214,2016,Noise,1529,6.756572923479418
4884,11214,2016,Street condition related,200,8.290499999999998
4885,11214,2016,Traffic related,4080,6.437769607843153
4886,11214,2017,Disturbance,21,5.285714285714286
4887,11214,2017,Miscellaneous,132,4.750757575757576
4888,11214,2017,Noise,1477,7.186188219363594
4889,11214,2017,Street condition related,305,6.296721311475408
4890,11214,2017,Traffic related,5352,6.236827354260091
4891,11214,2018,Disturbance,21,3.3714285714285714
4892,11214,2018,Miscellaneous,110,3.7472727272727266
4893,11214,2018,Noise,1115,5.44134529147982
4894,11214,2018,Street condition related,266,7.045864661654137
4895,11214,2018,Traffic related,5594,4.45723989989274
4896,11215,2010,0,2,8.75
4897,11215,2010,Disturbance,5,1.02
4898,11215,2010,Miscellaneous,5,12.48
4899,11215,2010,Noise,230,4.903478260869565
4900,11215,2010,Street condition related,57,6.056140350877193
4901,11215,2010,Traffic related,262,6.347709923664126
4902,11215,2011,Disturbance,10,4.94
4903,11215,2011,Miscellaneous,34,7.08529411764706
4904,11215,2011,Noise,910,6.075164835164838
4905,11215,2011,Street condition related,113,7.04336283185841
4906,11215,2011,Traffic related,917,6.43805888767721
4907,11215,2012,Disturbance,11,9.363636363636363
4908,11215,2012,Miscellaneous,44,8.461363636363638
