zip,year,type,count,efficiency
11220,2015,Miscellaneous,239,5.982008368
11220,2015,Noise,2776,8.630151297
11220,2015,Street condition related,156,9.308974359
11220,2015,Traffic related,2778,8.813174946
11220,2016,Disturbance,21,7.771428571
11220,2016,Miscellaneous,157,7.693630573
11220,2016,Noise,2816,9.693252841
11220,2016,Street condition related,168,9.855357143
11220,2016,Traffic related,3319,9.442271769
11220,2017,Disturbance,48,8.55625
11220,2017,Miscellaneous,152,9.456578947
11220,2017,Noise,3222,8.546089385
11220,2017,Street condition related,286,9.458041958
11220,2017,Traffic related,3597,8.880539338
11220,2018,Disturbance,34,9.085294118
11220,2018,Miscellaneous,114,8.33245614
11220,2018,Noise,3223,7.922091219
11220,2018,Street condition related,208,9.615384615
11220,2018,Traffic related,3317,8.489990956
11221,2010,0,1,3.6
11221,2010,Disturbance,4,5.05
11221,2010,Miscellaneous,5,4.34
11221,2010,Noise,372,4.746236559
11221,2010,Street condition related,20,8.345
11221,2010,Traffic related,190,5.882631579
11221,2011,Disturbance,22,7.113636364
11221,2011,Miscellaneous,49,6.216326531
11221,2011,Noise,1601,5.457464085
11221,2011,Street condition related,57,8.459649123
11221,2011,Traffic related,751,6.741011984
11221,2012,Disturbance,19,6.9
11221,2012,Miscellaneous,37,6.645945946
11221,2012,Noise,2271,6.774108322
11221,2012,Street condition related,61,8.518032787
11221,2012,Traffic related,702,7.637891738
11221,2013,Disturbance,11,10.05454545
11221,2013,Miscellaneous,48,5.808333333
11221,2013,Noise,2804,5.923858773
11221,2013,Street condition related,61,7.693442623
11221,2013,Traffic related,827,6.588633615
11221,2014,Disturbance,11,7.3
11221,2014,Miscellaneous,278,6.641366906
11221,2014,Noise,4074,6.136180658
11221,2014,Street condition related,82,9.097560976
11221,2014,Traffic related,1155,6.429264069
11221,2015,Disturbance,18,7.772222222
11221,2015,Miscellaneous,311,7.66977492
11221,2015,Noise,5005,6.2396004
11221,2015,Street condition related,113,8.16460177
11221,2015,Traffic related,1609,7.506028589
11221,2016,Disturbance,15,10.26
11221,2016,Miscellaneous,201,7.255223881
11221,2016,Noise,5677,6.046221596
11221,2016,Street condition related,170,9.341176471
11221,2016,Traffic related,2271,7.457331572
11221,2017,Disturbance,28,4.571428571
11221,2017,Miscellaneous,316,6.935126582
11221,2017,Noise,6119,5.606389933
11221,2017,Street condition related,236,8.541101695
11221,2017,Traffic related,2503,6.698921294
11221,2018,Disturbance,41,4.246341463
11221,2018,Miscellaneous,226,6.941150442
11221,2018,Noise,5801,6.324444061
11221,2018,Street condition related,189,9.343386243
11221,2018,Traffic related,2351,7.925223309
11222,2010,0,1,12.8
11222,2010,Disturbance,5,9.36
11222,2010,Miscellaneous,5,1.56
11222,2010,Noise,213,4.856807512
11222,2010,Street condition related,8,6.1375
11222,2010,Traffic related,126,5.755555556
11222,2011,Disturbance,18,5.677777778
11222,2011,Miscellaneous,25,4.888
11222,2011,Noise,895,4.436871508
11222,2011,Street condition related,44,6.856818182
11222,2011,Traffic related,378,5.344444444
11222,2012,Disturbance,39,4.943589744
11222,2012,Miscellaneous,28,4.292857143
11222,2012,Noise,941,3.851434644
11222,2012,Street condition related,48,5.1125
11222,2012,Traffic related,466,5.21223176
11222,2013,Disturbance,26,2.080769231
11222,2013,Miscellaneous,49,6.973469388
11222,2013,Noise,1234,4.2636953
11222,2013,Street condition related,52,5.836538462
11222,2013,Traffic related,611,4.733060556
11222,2014,Disturbance,13,3.515384615
11222,2014,Miscellaneous,99,4.217171717
11222,2014,Noise,1593,4.851224105
11222,2014,Street condition related,73,6.578082192
11222,2014,Traffic related,853,4.233997655
11222,2015,Disturbance,14,5.728571429
11222,2015,Miscellaneous,107,4.314953271
11222,2015,Noise,1744,5.896788991
11222,2015,Street condition related,105,5.626666667
11222,2015,Traffic related,1058,5.312854442
11222,2016,Disturbance,17,7.347058824
11222,2016,Miscellaneous,95,6.076842105
11222,2016,Noise,1988,6.393309859
11222,2016,Street condition related,148,8.415540541
11222,2016,Traffic related,1594,6.093977415
11222,2017,Disturbance,27,6.774074074
11222,2017,Miscellaneous,103,6.15631068
11222,2017,Noise,2364,6.302453469
11222,2017,Street condition related,171,7.843859649
11222,2017,Traffic related,1818,6.453630363
11222,2018,Disturbance,21,5.428571429
11222,2018,Miscellaneous,75,5.929333333
11222,2018,Noise,2206,6.193291024
11222,2018,Street condition related,150,7.329333333
11222,2018,Traffic related,1555,6.137749196
11223,2010,0,1,16.3
11223,2010,Disturbance,5,5.44
11223,2010,Miscellaneous,4,12.925
11223,2010,Noise,209,5.179904306
11223,2010,Street condition related,42,7.069047619
11223,2010,Traffic related,325,6.417846154
11223,2011,Disturbance,10,4.19
11223,2011,Miscellaneous,28,7.082142857
11223,2011,Noise,933,7.025937835
11223,2011,Street condition related,111,7.38018018
11223,2011,Traffic related,1392,7.316451149
11223,2012,Disturbance,11,6.054545455
11223,2012,Miscellaneous,40,8.4175
11223,2012,Noise,1038,7.590462428
11223,2012,Street condition related,141,8.365957447
11223,2012,Traffic related,1526,8.065858453
11223,2013,Disturbance,12,6.891666667
11223,2013,Miscellaneous,29,6.603448276
11223,2013,Noise,1251,6.947482014
11223,2013,Street condition related,114,7.254385965
11223,2013,Traffic related,1704,6.754812207
11223,2014,Disturbance,12,8.183333333
11223,2014,Miscellaneous,122,7.909016393
11223,2014,Noise,1220,7.667868852
11223,2014,Street condition related,173,6.406936416
11223,2014,Traffic related,2353,7.758776031
11223,2015,Disturbance,14,7.635714286
11223,2015,Miscellaneous,137,8.548905109
11223,2015,Noise,1572,8.494783715
11223,2015,Street condition related,236,6.227118644
11223,2015,Traffic related,2973,8.232156071
11223,2016,0,1,0.8
11223,2016,Disturbance,16,5.8625
11223,2016,Miscellaneous,123,8.746341463
11223,2016,Noise,1681,9.312314099
11223,2016,Street condition related,305,6.74852459
11223,2016,Traffic related,3294,8.580388585
11223,2017,Disturbance,17,6.335294118
11223,2017,Miscellaneous,106,8.190566038
11223,2017,Noise,1431,8.095387841
11223,2017,Street condition related,271,5.566051661
11223,2017,Traffic related,4901,7.933523771
11223,2018,Disturbance,27,5.82962963
11223,2018,Miscellaneous,143,5.716783217
11223,2018,Noise,1216,6.730345395
11223,2018,Street condition related,305,6.893442623
11223,2018,Traffic related,5411,6.482184439
11224,2010,Disturbance,1,2.2
11224,2010,Miscellaneous,4,4.9
11224,2010,Noise,153,5.590849673
11224,2010,Street condition related,8,9.4125
11224,2010,Traffic related,53,7.771698113
11224,2011,Disturbance,5,5.56
11224,2011,Miscellaneous,10,5.21
11224,2011,Noise,628,6.631687898
11224,2011,Street condition related,29,6.296551724
11224,2011,Traffic related,161,6.444099379
11224,2012,Disturbance,6,7.933333333
11224,2012,Miscellaneous,4,3.95
11224,2012,Noise,505,6.724554455
11224,2012,Street condition related,27,7.507407407
11224,2012,Traffic related,168,7.164285714
11224,2013,Disturbance,1,5
11224,2013,Miscellaneous,8,8.4625
11224,2013,Noise,570,7.666315789
11224,2013,Street condition related,31,10.86774194
11224,2013,Traffic related,138,6.704347826
11224,2014,Disturbance,2,8.05
11224,2014,Miscellaneous,61,6.701639344
11224,2014,Noise,1238,8.039499192
11224,2014,Street condition related,22,4.368181818
11224,2014,Traffic related,261,5.695785441
11224,2015,Miscellaneous,57,7.794736842
11224,2015,Noise,1313,8.508606245
11224,2015,Street condition related,41,10.79756098
11224,2015,Traffic related,382,8.305497382
11224,2016,Disturbance,6,7.766666667
11224,2016,Miscellaneous,59,10.03220339
11224,2016,Noise,1166,8.786878216
11224,2016,Street condition related,68,11.3
11224,2016,Traffic related,676,9.543047337
11224,2017,Disturbance,28,8.442857143
11224,2017,Miscellaneous,91,8.725274725
11224,2017,Noise,1266,10.54241706
11224,2017,Street condition related,37,8.391891892
11224,2017,Traffic related,658,9.350455927
11224,2018,Disturbance,7,8.114285714
11224,2018,Miscellaneous,67,8.26119403
11224,2018,Noise,1081,8.125346901
11224,2018,Street condition related,74,10.86891892
11224,2018,Traffic related,743,8.942934051
11225,2010,Disturbance,4,4.8
11225,2010,Miscellaneous,3,2.2
11225,2010,Noise,461,5.293926247
11225,2010,Street condition related,16,9.51875
11225,2010,Traffic related,140,5.015
11225,2011,Disturbance,6,8.55
11225,2011,Miscellaneous,27,6.655555556
11225,2011,Noise,1770,6.919435028
11225,2011,Street condition related,56,6.955357143
11225,2011,Traffic related,440,6.064772727
11225,2012,Disturbance,6,4.283333333
11225,2012,Miscellaneous,18,7.222222222
11225,2012,Noise,2244,6.544206774
11225,2012,Street condition related,29,5.617241379
11225,2012,Traffic related,361,5.811634349
11225,2013,Disturbance,17,7.276470588
11225,2013,Miscellaneous,18,3.805555556
11225,2013,Noise,3177,7.501479383
11225,2013,Street condition related,26,8.242307692
11225,2013,Traffic related,538,6.038475836
11225,2014,Disturbance,8,7.1625
11225,2014,Miscellaneous,129,9.248837209
11225,2014,Noise,2919,8.817505995
11225,2014,Street condition related,47,9.225531915
11225,2014,Traffic related,753,7.093359894
11225,2015,Disturbance,8,4.925
11225,2015,Miscellaneous,128,7.44765625
11225,2015,Noise,4050,8.25891358
11225,2015,Street condition related,75,9.76
11225,2015,Traffic related,833,8.68787515
11225,2016,Disturbance,21,4.038095238
11225,2016,Miscellaneous,189,7.108465608
11225,2016,Noise,4098,8.299926794
11225,2016,Street condition related,74,9.851351351
11225,2016,Traffic related,1060,7.903396226
11225,2017,Disturbance,29,8.872413793
11225,2017,Miscellaneous,110,8.083636364
11225,2017,Noise,5267,7.357091323
11225,2017,Street condition related,85,8.745882353
11225,2017,Traffic related,1465,7.468668942
11225,2018,Disturbance,13,8.223076923
11225,2018,Miscellaneous,96,7.301041667
11225,2018,Noise,4814,8.103199003
11225,2018,Street condition related,113,9.580530973
11225,2018,Traffic related,1548,8.101614987
11226,2010,Disturbance,5,4.94
11226,2010,Miscellaneous,12,6
11226,2010,Noise,906,5.02781457
11226,2010,Street condition related,21,8.023809524
11226,2010,Traffic related,288,7.506944444
11226,2011,Disturbance,20,5.62
11226,2011,Miscellaneous,34,7.247058824
11226,2011,Noise,3294,6.171979356
11226,2011,Street condition related,158,7.498101266
11226,2011,Traffic related,1062,7.160828625
11226,2012,Disturbance,17,6.041176471
11226,2012,Miscellaneous,31,6.14516129
11226,2012,Noise,4820,8.213070539
11226,2012,Street condition related,89,8.656179775
11226,2012,Traffic related,1133,8.159576346
11226,2013,Disturbance,17,8.329411765
11226,2013,Miscellaneous,42,7.111904762
11226,2013,Noise,4957,7.914565261
11226,2013,Street condition related,109,8.653211009
11226,2013,Traffic related,1241,7.695970991
11226,2014,Disturbance,20,6.705
11226,2014,Miscellaneous,170,8.798235294
11226,2014,Noise,6345,7.343845548
11226,2014,Street condition related,109,9.516513761
11226,2014,Traffic related,1704,7.435856808
11226,2015,Disturbance,13,6.953846154
11226,2015,Miscellaneous,190,8.636315789
11226,2015,Noise,7087,8.687470016
11226,2015,Street condition related,125,9.652
11226,2015,Traffic related,2201,7.986597001
11226,2016,Disturbance,20,8.825
11226,2016,Miscellaneous,134,8.886567164
11226,2016,Noise,7272,8.858869637
11226,2016,Street condition related,157,8.213375796
11226,2016,Traffic related,2641,8.513706929
11226,2017,Disturbance,54,7.225925926
11226,2017,Miscellaneous,160,10.37125
11226,2017,Noise,7790,8.071848524
11226,2017,Street condition related,248,9.635483871
11226,2017,Traffic related,3292,7.794228433
11226,2018,Disturbance,29,6.506896552
11226,2018,Miscellaneous,160,8.305625
11226,2018,Noise,6718,8.427180709
11226,2018,Street condition related,284,10.19753521
11226,2018,Traffic related,3475,8.551165468
11228,2010,Disturbance,1,1.3
11228,2010,Miscellaneous,6,1.583333333
11228,2010,Noise,29,3.468965517
11228,2010,Street condition related,22,5.268181818
11228,2010,Traffic related,235,5.49106383
11228,2011,Disturbance,6,2.433333333
11228,2011,Miscellaneous,26,5.453846154
11228,2011,Noise,168,5.120833333
11228,2011,Street condition related,67,8.026865672
11228,2011,Traffic related,657,5.432876712
11228,2012,Disturbance,3,3.6
11228,2012,Miscellaneous,26,4.557692308
11228,2012,Noise,196,5.778061224
11228,2012,Street condition related,57,6.254385965
11228,2012,Traffic related,588,6.528231293
11228,2013,Disturbance,4,7.825
11228,2013,Miscellaneous,16,7.1
11228,2013,Noise,221,5.402262443
11228,2013,Street condition related,53,7.596226415
11228,2013,Traffic related,799,5.556320401
11228,2014,Disturbance,3,11.53333333
11228,2014,Miscellaneous,77,6.196103896
11228,2014,Noise,350,6.551714286
11228,2014,Street condition related,76,8.173684211
11228,2014,Traffic related,1349,6.09636768
11228,2015,Disturbance,4,5.75
11228,2015,Miscellaneous,59,5.611864407
11228,2015,Noise,423,5.75106383
11228,2015,Street condition related,81,6.304938272
11228,2015,Traffic related,1846,6.04176598
11228,2016,Disturbance,2,2.1
11228,2016,Miscellaneous,74,5.071621622
11228,2016,Noise,481,6.381496881
11228,2016,Street condition related,96,8.203125
11228,2016,Traffic related,3032,6.476055409
11228,2017,Disturbance,13,7.069230769
11228,2017,Miscellaneous,85,5.749411765
11228,2017,Noise,539,5.701113173
11228,2017,Street condition related,156,7.699358974
11228,2017,Traffic related,4034,6.357015369
11228,2018,Disturbance,3,12.26666667
11228,2018,Miscellaneous,47,4.504255319
11228,2018,Noise,435,5.788275862
11228,2018,Street condition related,126,7.923809524
11228,2018,Traffic related,3610,5.575706371
11229,2010,Disturbance,7,3.042857143
11229,2010,Miscellaneous,10,5.78
11229,2010,Noise,399,5.677944862
11229,2010,Street condition related,102,6.676470588
11229,2010,Traffic related,316,5.691772152
11229,2011,Disturbance,9,5.3
11229,2011,Miscellaneous,40,5.0725
11229,2011,Noise,1108,6.204241877
11229,2011,Street condition related,276,7.839492754
11229,2011,Traffic related,1113,7.16621743
11229,2012,Disturbance,5,7.8
11229,2012,Miscellaneous,39,6.8
11229,2012,Noise,936,7.004487179
11229,2012,Street condition related,270,9.106666667
11229,2012,Traffic related,1063,8.984195673
11229,2013,Disturbance,13,4.484615385
11229,2013,Miscellaneous,59,6.991525424
11229,2013,Noise,1158,7.55716753
11229,2013,Street condition related,310,6.490322581
11229,2013,Traffic related,1222,7.631669394
11229,2014,Disturbance,8,9.975
11229,2014,Miscellaneous,126,9.346031746
11229,2014,Noise,1345,9.400371747
11229,2014,Street condition related,319,4.722570533
11229,2014,Traffic related,1821,8.28841296
11229,2015,Disturbance,10,7.38
11229,2015,Miscellaneous,106,9.667924528
11229,2015,Noise,1289,9.977036462
11229,2015,Street condition related,524,5.558969466
11229,2015,Traffic related,2215,9.947990971
11229,2016,Disturbance,7,15.47142857
11229,2016,Miscellaneous,139,9.733093525
11229,2016,Noise,1342,10.75469449
11229,2016,Street condition related,635,6.354015748
11229,2016,Traffic related,2806,11.03788311
11229,2017,Disturbance,32,9.05625
11229,2017,Miscellaneous,109,7.875229358
11229,2017,Noise,1897,9.073220875
11229,2017,Street condition related,659,4.817754173
11229,2017,Traffic related,2830,9.674699647
11229,2018,Disturbance,13,4.746153846
11229,2018,Miscellaneous,142,9.430985915
11229,2018,Noise,1493,9.027059612
11229,2018,Street condition related,632,4.878322785
11229,2018,Traffic related,3137,9.239113803
11230,2010,0,2,9.7
11230,2010,Disturbance,3,1.366666667
11230,2010,Miscellaneous,10,2.92
11230,2010,Noise,316,4.063607595
11230,2010,Street condition related,35,7.908571429
11230,2010,Traffic related,472,5.597457627
11230,2011,Disturbance,30,4.393333333
11230,2011,Miscellaneous,42,6.35952381
11230,2011,Noise,1242,6.222061192
11230,2011,Street condition related,128,6.17890625
11230,2011,Traffic related,1660,6.180361446
11230,2012,Disturbance,17,5.470588235
